asset_version_id,asset_id,client_name,default_vintage_model_id,name_y,version_actif,type,status,asset_building_type,surface,accessible_entrance,accessible_lift,accessible_toilets,aem,air_conditioning_system,air_filtration,alt_gen,appli_security,asbestos,auditorium,bim_and_buildings_structure_data,bms_light,bms_thermal,carcass,caretaker,catering,ceiling_height,central,central_core_elevator_lobby_ccel,circulation,co2_hvac,co2_parking,compliance_score,corridor,data_security,daylight,dead_spaces,delivery,digital_services,double_glazing,elevator_distribution,end_point_security,energy_diagnosis,entrance,external_acoustic_insulation,external_structure,facade,fibre_distribution,fibre_equipment,fire_detection,fire_protection_systems,flood_resist,freight_elevator,garden_and_atrium,hermetic_envelope,hotel,hvac_age,hvac_obsolescence,hygrometry,industrial_technological_resist,inter_slab,internal_acoustic_insulation,internal_structure,internet_redundancy,internet_type,itc,last_refurbishment,lead,light_control,lighting_obsolescence,lobby,max_dens,meeting_zone,mining_resist,mobile_phone_signal,multifamily,network_security,nursery,parkings,physical_security,pml_seismic,proximity,public_access,raised_floor,reception,refurbishment_workspace,renewable_energy,restaurant,retail,reverberation,secure_telecom,secured_spaces,signature,smoke,south,spare_capacity,stairs,steps,suspended_ceiling,systems_back_up,telecom_age,terminal,terrace,thickness,training_room,transfer,transparency,typhoon_resist,upper_transfer,ups,ventilation,versatility_of_spaces,vertical_ways,view,voc_reduction,wall_insulation,wastes_sorting,water_obsolescence,water_recycling
8201,730,Invesco,12,Corso Court,V1,BaseAssetVersion,ACTUAL,STANDARD,17207,0,0,0,0,1,1,2,1,0,0,-2,1,1,0,1,1,-1,0,1,-1,2,0,1,0,1,2,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,,0,1,0,1,1,0,1,,-1,1,1,1,1,1,0,0,0,0,2,-2,1,,1,1,1,0,0,1,2,-2,2,0,1,2,1,1,-1,1,1,0,1,1,0,1,-1,0,0,1,0,0,2,-2,0,0,2,,0,0,0,0,1,0,2,0,1,1,0
8217,731,Invesco,12,Riverview,V1,BaseAssetVersion,ACTUAL,STANDARD,7316.36,0,0,0,0,2,1,2,,0,0,-2,2,2,0,1,1,-1,0,1,0,2,2,1,0,1,2,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,,0,1,0,1,0,0,1,,1,1,1,0,1,1,0,0,1,0,1,2,1,,1,1,,0,-1,1,2,-2,2,0,1,1,1,1,-1,1,1,0,1,1,2,1,-1,0,0,1,0,-1,2,-2,0,0,1,,0,0,0,0,1,1,2,0,1,1,0
10176,642,Invesco,12,Broletto,V3,BaseAssetVersion,ACTUAL,STANDARD,6499,0,0,0,0,2,1,2,-1,0,1,-2,0,2,0,1,1,-1,-1,1,0,0,0,1,0,1,-1,0,1,1,0,0,-1,2,1,0,0,1,-1,2,0,1,,1,1,0,1,2,2,1,,0,1,1,,1,1,2,0,,2,1,2,1,,1,1,-1,0,-1,1,2,-1,1,0,1,2,1,-1,-1,1,0,0,1,0,1,1,-2,0,0,1,2,0,2,1,0,0,-1,,0,2,0,0,1,1,2,0,1,1,1
10168,713,Invesco,12,Meravigli,V3,BaseAssetVersion,ACTUAL,STANDARD,12988,0,0,0,0,2,1,2,-1,0,0,-2,2,2,0,1,1,1,-1,0,0,0,,1,0,,2,0,1,1,0,0,1,2,2,0,1,2,1,2,0,0,,0,1,0,1,1,1,1,,1,1,0,1,1,1,0,0,1,1,2,0,1,,1,1,,0,-1,1,2,-2,2,0,1,2,0,-1,1,1,1,0,0,1,0,1,0,0,0,,0,-1,1,-2,0,0,-2,,,2,0,0,1,0,2,0,1,1,0
10156,644,Invesco,12,Time Building,V4,BaseAssetVersion,ACTUAL,STANDARD,11151,0,0,0,0,2,1,2,-1,0,0,-2,1,1,0,1,-1,0,0,1,0,0,0,1,0,1,1,0,1,,0,0,1,2,2,0,0,1,-1,0,0,1,,1,1,0,1,1,1,1,,0,1,1,,1,1,0,0,1,1,1,0,1,-1,-1,1,-1,0,-1,1,2,0,2,0,1,2,1,-1,-1,1,0,0,,1,0,1,-1,0,0,-1,0,-1,2,0,0,0,0,-1,0,1,0,0,1,1,2,0,1,1,1
8296,650,Invesco,12,Via Crocefisso,V1,BaseAssetVersion,ACTUAL,STANDARD,8592.23,-1,0,0,0,2,1,1,-1,-1,0,-2,1,1,0,1,1,-1,0,1,0,2,0,1,0,-1,2,0,1,1,0,0,-1,1,1,0,0,0,1,2,0,1,,0,1,0,1,2,2,-1,,-1,-1,1,1,1,1,-2,0,1,2,1,1,1,,1,1,-1,0,-1,1,2,-2,1,0,1,-2,1,1,-1,1,1,0,0,0,1,-1,0,0,0,1,2,-1,2,1,0,0,1,,0,1,0,0,1,0,2,0,1,1,0
8297,649,Invesco,12,Ticinese,V1,BaseAssetVersion,ACTUAL,STANDARD,13524,0,0,0,0,1,1,0,,-1,0,-2,0,1,0,1,1,-1,0,1,0,2,,1,0,1,1,0,1,-1,0,0,,0,0,0,0,0,1,2,0,0,-1,1,1,0,1,-1,2,1,,0,1,1,,1,1,-2,0,1,,-1,2,1,,1,1,,0,-1,1,2,-2,2,-1,1,-2,0,-1,-1,-1,,0,0,1,0,,0,0,0,1,-2,-1,2,-2,0,0,-1,,0,2,0,0,1,0,2,-1,1,-1,0
9148,155,Invesco,12,Die Welle,V2,BaseAssetVersion,ACTUAL,STANDARD,67443,0,0,0,0,2,1,2,1,0,1,-2,1,1,0,1,1,-1,0,1,0,2,0,1,0,1,2,0,1,1,0,0,1,2,1,0,1,1,1,2,0,1,,1,1,0,1,2,1,1,,0,1,1,1,1,1,-2,0,1,1,1,1,1,,1,1,,1,-1,1,2,-2,2,0,1,-2,1,1,1,1,1,0,1,1,2,1,0,0,0,1,,0,2,1,1,0,1,,0,2,0,0,1,2,2,0,1,1,1
9682,648,Invesco,12,Neue Hopfenpost,V3,BaseAssetVersion,ACTUAL,STANDARD,52749,-1,0,-1,0,2,1,2,-1,0,0,0,1,1,-1,1,1,2,0,0,0,0,0,1,0,,0,0,1,-1,0,0,,0,1,-1,0,0,,2,0,1,,1,1,0,1,2,2,1,,2,1,1,0,1,1,1,0,1,2,1,-2,1,,1,1,1,0,-1,1,2,2,1,0,1,1,0,1,-1,1,1,0,0,0,2,1,0,0,0,1,-2,-1,2,-2,0,0,0,,0,2,0,0,1,0,1,0,1,-1,0
8273,154,Invesco,12,MaRo74,V1,BaseAssetVersion,ACTUAL,STANDARD,6824,0,0,0,0,2,1,2,1,0,0,-2,1,1,0,0,-1,0,0,0,0,2,2,1,0,-1,1,0,1,-1,0,0,-1,2,2,0,0,1,1,2,0,1,,1,0,-1,1,1,0,1,,0,1,1,0,1,1,0,0,0,0,0,1,1,,1,1,-1,0,-1,1,2,-2,1,0,1,2,1,1,-1,-1,1,0,1,0,1,1,-1,-1,0,1,1,0,2,-2,0,0,1,,0,2,0,0,1,1,2,0,0,1,1
7538,735,Invesco,12,Quattro Berlin,V0,BaseAssetVersion,ACTUAL,STANDARD,30938,0,0,0,-1,2,1,2,-1,0,1,-2,1,1,0,1,1,-1,0,1,0,0,2,1,0,1,2,0,1,,0,-1,-1,0,1,0,0,1,1,1,0,1,,1,1,0,1,1,1,1,,2,1,1,1,1,1,-1,0,1,1,2,0,1,,1,1,-1,0,-1,1,2,0,1,0,1,2,1,1,-1,1,1,0,1,1,1,1,0,0,0,-1,0,-1,0,0,0,0,1,,0,2,0,0,1,0,0,0,1,1,1
8280,1000,Invesco,12,Quattro Hamburg,V1,BaseAssetVersion,ACTUAL,STANDARD,20937,0,0,-1,-1,1,1,2,,0,0,-2,0,2,0,1,1,-1,0,1,0,0,2,1,0,1,2,0,1,,,-1,,1,1,-1,0,0,1,,0,0,,1,1,0,1,-1,-1,,,0,1,-1,0,0,0,-2,0,1,-1,2,0,1,,1,1,1,0,-1,1,2,-2,1,0,1,-2,0,-1,-1,1,1,0,1,1,0,1,-1,0,0,1,-2,0,2,-2,0,0,0,,0,2,0,0,1,0,,0,1,-1,0
9521,978,Invesco,12,Die Welle 1,V5,BaseAssetVersion,ACTUAL,STANDARD,78541.19,0,0,0,0,2,1,2,1,0,1,0,2,2,0,1,1,0,0,1,0,2,2,1,0,1,2,0,1,1,0,0,1,1,2,0,1,1,1,2,0,1,,1,1,0,1,2,2,1,,1,1,-1,1,1,1,-1,0,1,2,2,1,1,,1,1,1,1,0,1,2,2,2,0,1,1,1,1,1,1,1,0,1,1,2,1,0,0,0,1,2,0,2,-1,1,0,2,,0,2,0,0,1,2,2,0,1,1,1
9522,979,Invesco,12,Die Welle 3,V5,BaseAssetVersion,ACTUAL,STANDARD,24429.73,0,0,0,0,2,1,2,1,0,1,0,2,2,0,1,1,0,0,1,0,2,2,1,0,1,2,0,1,1,0,0,1,0,2,0,1,1,1,2,0,1,,1,1,0,1,2,2,1,,1,1,-1,1,1,1,-1,0,1,2,2,1,1,,1,1,1,1,0,1,2,2,2,0,1,0,1,1,1,1,1,0,1,1,2,1,0,0,0,1,2,0,2,-1,1,0,2,,0,2,0,0,1,2,2,0,1,1,1
8221,711,Invesco,12,37 Champs Elysees,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1832,0,0,0,0,2,1,0,-1,0,0,,0,0,0,0,-1,0,0,1,0,0,,1,0,1,2,0,1,-1,0,0,-1,1,1,,0,1,-1,2,0,0,,0,1,0,1,1,0,-1,,0,,-1,0,1,1,0,0,0,2,1,1,-1,,1,1,-1,0,-1,1,2,-2,2,-1,1,2,0,-1,1,,0,0,,0,1,-1,0,0,0,-1,0,-1,0,1,0,,-1,,0,0,0,0,1,2,,0,1,-1,0
8228,666,Invesco,12,2 Thann,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,4371,0,0,0,0,2,1,2,,0,1,-2,2,2,0,1,1,1,0,1,0,2,2,1,0,,2,0,1,1,0,0,-1,,1,0,0,1,1,2,0,1,,0,1,0,1,1,0,1,,2,1,2,0,1,1,0,0,1,0,2,0,1,,1,1,,0,0,1,2,-2,0,0,1,2,0,-1,-1,1,1,0,,0,0,1,-1,0,0,,0,-1,0,-1,1,0,-2,,-1,2,0,0,1,2,2,0,1,1,0
19029,43,Invesco,12,173 Haussmann,V2,BaseAssetVersion,ACTUAL,STANDARD,10000,0,0,0,0,2,1,2,1,0,0,0,2,2,0,1,1,-1,0,0,0,2,2,1,0,1,1,0,1,1,0,-1,1,0,1,0,0,2,1,2,0,1,,1,1,0,1,2,2,1,,1,1,1,1,1,1,2,0,1,2,1,1,1,,1,1,1,1,0,1,2,-2,1,0,1,2,1,1,-1,1,1,0,1,1,1,1,0,0,0,1,2,0,2,2,1,-1,-2,,0,2,0,0,1,2,2,0,1,1,1
10212,116,Invesco,12,Capital 8,V6,BaseAssetVersion,ACTUAL,STANDARD,40053,0,0,0,0,2,1,2,-1,0,1,-1,0,1,0,1,1,-1,0,1,0,0,2,1,0,1,0,0,1,1,0,0,-1,-1,1,0,1,1,-1,2,0,1,,1,1,-2,1,-1,-1,-1,,-2,1,1,1,1,1,1,0,1,-1,1,0,1,,-1,1,-1,1,0,1,2,-2,1,-1,1,2,0,1,-1,1,1,0,1,0,1,1,0,0,0,-1,-2,-1,2,1,1,-1,0,,0,2,0,0,1,2,0,0,1,-1,0
8229,712,Invesco,12,43 Capucines,V2,BaseAssetVersion,ACTUAL,STANDARD,4916,0,0,0,-1,2,1,0,-1,-1,0,-1,1,1,0,1,1,-1,-1,0,0,0,,1,0,-1,0,0,1,-1,0,-1,-1,-2,1,-1,0,1,1,0,0,0,,0,0,0,1,0,0,1,,0,-1,-1,0,1,0,-1,0,,0,0,1,1,,1,1,-1,0,-1,1,2,-1,2,-1,1,1,0,-1,1,-1,0,0,0,1,0,-1,0,0,0,-1,-1,-1,2,-2,0,,-2,,0,2,0,0,1,1,1,0,1,-1,0
8245,105,Invesco,12,Emblem,V1,BaseAssetVersion,ACTUAL,TOUR_IGH,25704,0,0,0,0,2,1,2,,0,0,,2,2,0,1,1,-1,0,1,0,2,,1,0,1,1,0,1,,,0,,,2,0,0,1,1,2,0,1,,1,0,0,1,2,2,1,,0,1,1,,1,1,2,0,,2,2,1,1,,1,1,,,0,1,2,-1,,0,1,2,,1,-1,1,,0,,1,2,,-1,0,0,,2,0,2,-1,,0,-2,,0,,0,0,1,0,2,0,1,1,1
9957,669,Invesco,12,Gangaren A,V2,BaseAssetVersion,ACTUAL,STANDARD,10184,0,0,0,0,2,1,2,-1,0,0,-2,0,0,0,1,1,1,0,1,0,2,2,1,0,-1,0,0,1,-1,0,0,-1,0,1,0,0,0,1,0,0,1,,0,0,0,1,0,1,-1,,1,-1,-1,0,1,1,1,0,1,1,-1,,1,,1,1,1,0,-1,1,2,-2,0,-1,0,2,1,1,-1,1,1,0,0,1,2,1,-1,0,-1,-1,1,-1,0,-2,0,,0,,0,2,0,0,1,0,0,0,1,-1,1
8317,670,Invesco,12,Gangaren B,V1,BaseAssetVersion,ACTUAL,STANDARD,10064,0,0,0,0,2,1,2,-1,0,1,-2,0,1,0,1,1,-1,0,0,0,2,2,1,0,-1,-2,0,1,-1,0,0,-1,0,1,0,0,0,1,0,0,1,,0,1,0,1,1,1,-1,,-1,-1,1,0,1,1,0,0,1,1,1,,1,,1,1,1,0,-1,1,2,-2,,-1,1,2,1,1,-1,1,1,0,0,1,1,1,-1,0,-1,-1,0,-1,0,-2,1,,0,,0,2,0,0,1,0,0,0,1,-1,0
8324,671,Invesco,12,Gangaren C,V1,BaseAssetVersion,ACTUAL,STANDARD,7505,0,0,0,0,2,1,2,-1,0,0,-2,0,0,0,1,1,-1,0,0,0,2,2,1,0,-1,0,0,1,-1,0,-1,-1,0,1,0,0,0,1,0,0,1,,0,1,0,1,0,0,-1,,-1,-1,1,0,1,1,0,0,1,0,-1,,1,,1,1,1,0,0,1,2,-2,1,-1,0,2,1,1,-1,-1,1,0,0,1,1,1,-1,0,0,-1,0,-1,2,-2,0,,1,,0,2,0,0,1,0,0,0,1,-1,0
8329,651,Invesco,12,Skalen,V4,BaseAssetVersion,ACTUAL,STANDARD,21893,0,0,0,0,2,1,0,-1,,0,-2,0,0,0,0,-1,1,0,1,0,0,0,1,0,-1,-2,0,1,-1,0,0,-1,0,1,0,0,-1,1,2,0,1,,1,0,0,1,-1,-2,-1,,2,1,1,,1,1,-2,0,0,-2,-1,,1,,1,1,1,0,0,1,2,-2,0,-1,0,-2,1,-1,-1,1,0,0,1,0,1,-1,-1,0,0,1,-2,-1,0,-2,0,0,-1,,0,2,0,0,1,0,0,0,1,-1,0
8128,30,SwissLife,12,Wagram,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,4214.4,0,0,-1,-1,1,1,,,0,0,-2,0,0,0,0,-1,,0,0,0,,,1,-1,1,1,0,1,,0,0,,0,1,0,0,1,,2,0,,1,1,1,-2,1,0,0,,1,0,,-1,,1,1,-2,0,,,0,-2,1,,,1,,0,-1,1,2,-2,0,-1,1,-2,1,-1,-1,1,,0,0,0,2,,-1,0,0,,,-1,2,1,0,0,-2,,0,,0,0,1,0,,0,1,1,0
8119,21,SwissLife,12,1 Mal Lattre Tassigny,V1,BaseAssetVersion,ACTUAL,STANDARD,10789,-1,0,-1,-1,1,-1,0,-1,0,0,-2,0,0,0,0,-1,,0,0,-1,0,1,1,0,,-2,0,1,-1,0,0,-1,,1,-2,0,0,-1,2,-1,0,1,0,1,0,1,-2,-2,-1,1,,,0,,1,1,-2,0,0,-2,2,-2,1,1,1,1,,0,0,1,2,-2,0,-1,1,-2,0,1,-1,1,,0,0,,1,1,0,0,0,-1,,-1,0,-2,0,,-1,,0,0,-1,0,1,0,0,-1,1,,0
8133,33,SwissLife,12,83 Boétie,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,3383,0,0,0,0,2,1,0,1,0,0,-2,1,1,0,0,1,-1,0,0,0,0,2,1,0,1,-1,0,1,-1,0,-1,-1,-1,1,0,0,0,1,2,-1,0,,0,1,0,1,,,-1,1,-1,,0,1,1,0,-2,-1,0,,0,-1,1,1,1,1,-1,0,-1,1,2,-2,2,-1,1,0,0,1,-1,-1,,-1,0,0,0,,-1,0,-1,1,,-1,2,2,0,0,-1,,0,0,0,0,1,0,0,,1,-1,0
8145,23,SwissLife,12,86 Haussmann,V1,BaseAssetVersion,ACTUAL,STANDARD,22456,0,0,0,0,1,1,2,1,0,1,-2,2,2,0,1,1,-1,0,1,0,,2,1,0,1,0,0,1,-1,0,-1,1,-1,1,-2,0,1,1,2,0,0,,1,1,0,1,-1,-2,,,-1,1,1,,1,1,-2,0,1,-2,2,1,1,,,1,,0,-1,-1,2,-2,0,0,1,-2,0,1,-1,1,1,0,0,1,2,,0,0,0,,,0,2,1,0,0,-1,,0,2,0,0,1,0,0,0,0,-1,0
8152,31,SwissLife,12,Casanova,V1,BaseAssetVersion,ACTUAL,STANDARD,2146,0,-1,-1,,2,,,,0,0,-2,,0,0,1,-1,,-1,0,0,,2,1,-1,,-1,0,1,,-1,-1,,,1,,0,1,,2,0,0,,1,1,0,1,0,0,,,,,-1,,1,1,-2,-1,,,-1,2,-1,,,1,,0,-1,,2,-2,1,-1,0,1,0,-1,-1,1,,0,1,0,2,,-1,0,0,,,0,2,2,0,0,-2,,-1,2,0,0,,2,,-1,,,
8157,29,SwissLife,12,Dammartin,V1,BaseAssetVersion,ACTUAL,STANDARD,3224,,-1,-1,-1,0,,,,,0,-2,,,,0,-1,,,0,0,,,-1,0,,-2,0,1,,,-1,,,0,,0,-1,,2,-1,0,,1,1,,1,-2,,,,,,-2,,1,,2,,,,,,-1,,,1,,0,-1,,2,-2,,,,-2,0,1,-1,1,,0,0,1,2,,-1,-1,0,,,,0,-1,0,,-2,,0,,,-1,,0,,,,,
8165,24,SwissLife,12,Grl Gaulle,V1,BaseAssetVersion,ACTUAL,STANDARD,9263,0,0,0,0,2,,0,,0,0,-2,,,0,1,-1,,0,1,-1,,2,1,0,,-2,0,1,-1,0,-1,,0,1,,1,0,1,2,-1,0,,1,0,0,1,,,,,,,0,0,1,,-1,0,0,,1,,-1,,1,1,,0,-1,,2,-2,0,0,1,1,0,-1,-1,1,1,-1,0,1,1,,-1,0,0,,,-1,0,-2,0,,1,,0,2,0,0,1,0,,,,,
8166,25,SwissLife,12,La Grande Armée,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,6443,0,0,0,-1,2,,0,-1,0,0,-2,,,0,1,-1,0,0,1,-1,,2,1,0,1,-2,0,1,-1,0,-1,-1,,1,,0,1,1,2,0,0,,1,1,0,1,,,,,1,,0,0,1,,,0,0,,0,,-1,,1,1,-1,0,-1,-1,2,-2,1,0,1,2,0,-1,-1,1,1,-1,0,0,1,,-1,0,0,-1,,-1,0,-2,0,,1,,0,0,0,0,1,1,,0,1,,0
8170,20,SwissLife,12,Marcel Dassault,V1,BaseAssetVersion,ACTUAL,STANDARD,19375.5,0,0,-1,0,,1,0,,0,1,-2,1,1,-1,0,1,,,1,0,0,2,1,0,1,-1,0,1,,0,0,,,1,,0,0,1,2,0,0,1,0,1,,1,,-2,-1,,1,,-1,,1,1,-2,0,0,,1,,1,,1,1,,0,0,1,2,-2,0,-1,1,-2,0,1,-1,,,0,0,0,1,,-1,0,0,-1,-2,,0,-1,0,0,-2,,0,2,0,0,1,0,,,1,-1,0
8175,34,SwissLife,12,Quatuor,V1,BaseAssetVersion,ACTUAL,STANDARD,816,0,0,0,0,2,1,,,0,0,0,,,0,0,-1,0,-1,0,0,0,2,1,0,1,0,0,1,,0,-1,,1,0,0,0,0,,2,-1,,1,0,0,0,1,2,1,-1,1,-1,,-1,,1,1,1,0,,1,0,,-1,1,1,1,,0,-1,1,2,-2,1,0,1,2,0,-1,-1,1,,0,0,1,1,,0,0,0,,1,-1,2,-1,0,0,-2,,0,,0,0,1,0,,0,1,,
8179,26,SwissLife,12,Richelieu,V1,BaseAssetVersion,ACTUAL,STANDARD,6079,0,0,-1,-1,1,1,2,,0,0,-2,,,0,0,,-2,-1,1,0,2,2,1,0,,-1,0,1,-1,0,0,,-1,0,0,0,0,,2,0,0,,0,1,0,1,,,,,-2,,0,,1,1,-2,0,,,0,,1,,,1,,0,-1,1,2,-2,0,0,0,,,1,-1,,,0,0,,2,,-1,0,0,,,,2,1,0,0,-2,,-1,,0,0,1,0,,,,,0
8180,22,SwissLife,12,Université,V1,BaseAssetVersion,ACTUAL,STANDARD,9679,0,0,0,-1,2,1,2,1,0,1,-2,1,1,0,0,-1,-1,0,1,0,,,1,0,1,2,0,1,-1,0,-1,,-2,1,-2,0,0,,1,0,0,,0,1,0,1,,,,,,1,1,,1,1,-2,,0,,0,,,,,1,,0,-1,1,2,-2,,-1,1,-2,,1,-1,,,0,0,,1,,-1,0,0,,,-1,2,1,,-1,1,,0,,0,0,1,0,,,1,,
8187,32,SwissLife,12,Valmy,V1,BaseAssetVersion,ACTUAL,STANDARD,7816.6,0,0,0,0,2,1,2,,0,1,-2,1,1,0,1,1,0,-1,0,0,2,,1,0,,0,0,1,1,0,-1,,-1,1,0,1,0,-1,2,0,0,1,1,1,-2,1,0,0,1,,,,-1,,0,0,-2,0,0,,1,-2,1,,,1,,0,0,1,2,-2,2,0,1,1,0,-1,-1,1,,-1,0,1,2,,0,0,0,,,-1,2,-2,1,-1,-2,,0,1,0,0,1,0,2,0,1,,0
8192,149,SwissLife,12,VivierMerle,V1,BaseAssetVersion,ACTUAL,STANDARD,3960,0,0,0,-1,2,1,,,0,0,,0,0,0,0,-1,-2,-1,1,0,0,,1,0,1,0,0,1,1,0,0,,,1,0,0,1,1,2,0,0,,0,1,0,1,,-2,,,-2,1,0,0,0,0,-1,0,1,-2,1,1,-1,,1,1,-1,0,-1,-1,2,-2,0,-1,1,2,0,-1,-1,-1,1,,0,1,0,1,0,0,0,,-2,-1,0,1,0,0,-2,,0,,0,0,1,1,0,0,,-1,0
8357,85,La Française,12,City Defense,V1,BaseAssetVersion,ACTUAL,STANDARD,1726,-1,0,0,0,2,,,,0,,,1,1,0,1,1,,0,1,0,,,1,0,,0,0,1,,0,0,,-1,1,0,1,1,,1,,,,,0,0,1,0,-1,,,,,1,,1,1,-1,0,1,-1,1,,1,,,-1,,0,0,,2,-1,,0,1,0,0,-1,-1,,,,1,0,2,,-1,0,0,,-1,-1,2,-1,1,0,0,,0,,0,0,1,1,,0,1,-1,0
8358,99,La Française,12,Crisco,V1,BaseAssetVersion,ACTUAL,STANDARD,8643,0,0,0,0,2,,0,,0,1,,2,2,0,1,1,-1,0,1,0,2,2,1,0,,1,0,1,,0,0,,-2,1,,0,1,,2,0,0,,1,0,0,1,2,-2,,1,-2,,-1,1,1,1,2,0,1,2,1,1,-1,,,1,,0,0,,2,-2,,0,1,2,1,1,-1,,1,0,0,1,0,,-1,0,0,,2,-1,2,-2,1,0,-2,,0,0,0,0,,0,,0,1,-1,
8063,139,Groupama,12,10 Cimarosa,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1263,0,0,-1,0,1,-1,1,-1,0,0,-2,0,0,0,1,-1,-1,-1,0,0,0,0,1,0,,1,0,1,-1,0,-1,-1,,1,,0,2,1,2,0,0,,0,1,0,1,-2,0,-1,,0,,-2,1,1,1,1,0,1,-2,-2,,-1,,1,1,-1,0,0,1,2,-2,0,0,0,-2,0,-1,-1,1,1,-1,0,0,1,-1,0,0,0,,0,-1,1,0,0,0,-2,,0,0,-1,-1,1,0,1,0,1,-1,0
8076,140,Groupama,12,21Thabor,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1528,-1,-1,-1,-1,0,-1,0,-1,0,0,-2,0,0,0,1,1,0,0,0,0,0,,-1,-1,1,2,0,1,-1,0,0,,0,1,,0,2,1,2,-1,0,,0,1,-1,1,1,0,-1,,0,,-2,1,1,1,-2,0,0,1,-1,-2,-1,,1,1,-1,0,-1,1,2,-2,0,-1,0,2,0,-1,-1,-1,1,0,0,0,1,1,0,0,-1,-1,0,-1,1,0,0,,-2,,0,0,0,-1,1,0,1,-1,1,,0
8087,141,Groupama,12,25VilleLeveque,V1,BaseAssetVersion,ACTUAL,STANDARD,5981,0,0,0,0,2,1,1,1,0,0,-2,1,1,0,0,1,-1,0,0,0,2,,1,0,1,2,0,1,-1,0,-1,1,-1,2,-1,0,1,1,2,0,0,,0,1,0,1,-1,2,-1,,0,-1,0,1,1,1,-2,0,1,-1,1,-1,1,,1,1,1,0,-1,1,2,-2,1,0,1,-2,0,-1,-1,1,1,0,1,0,1,1,0,0,0,1,-2,-1,0,-1,0,,-2,,0,2,0,0,1,0,1,0,0,1,0
8102,143,Groupama,12,44LouisBlanc,V1,BaseAssetVersion,ACTUAL,HAUSSMANIEN,2363,0,-1,-1,0,1,1,,,0,0,-2,0,0,0,1,1,-1,0,,0,0,,1,0,,2,0,-1,-1,0,,,-1,1,-1,0,-1,,2,0,0,,0,1,-2,1,-2,-1,-1,,,1,-1,1,1,1,-2,0,,-2,-1,0,1,,,1,,0,-1,1,2,-2,1,-1,1,-2,0,-1,-1,1,,0,0,1,2,,,0,0,,,-1,1,-2,0,,-2,,,,0,0,1,0,,-1,1,-1,0
8107,146,Groupama,12,TourDeBretagne,V1,BaseAssetVersion,ACTUAL,TOUR_IGH,1357,0,0,0,0,,,,,-1,,-2,1,0,0,1,1,,0,1,0,,,1,0,1,2,0,1,-1,0,0,,-1,1,,1,0,,,0,,,1,0,,1,,1,,,,,2,,,,0,0,,,1,-2,1,,,1,,0,0,1,2,-2,1,,1,-2,0,-1,-1,1,,0,0,0,2,,-2,0,0,,,0,1,-2,,0,2,,-1,,0,0,1,1,,,,,
8075,138,Groupama,12,10 Chauchat,V0,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1834,0,0,0,-1,2,-1,0,-1,0,0,-2,1,1,0,0,1,-1,0,1,0,0,,1,0,-1,0,0,-1,-1,0,0,-1,,1,,0,2,1,2,0,,,0,1,0,1,1,2,-1,,0,,-2,1,1,1,2,-1,0,2,-1,-1,1,,1,1,-1,0,-1,-1,2,-2,0,-1,0,2,0,-1,-1,,0,0,0,0,2,,0,0,-1,,0,-1,0,0,0,,-2,,-1,0,0,-1,1,0,0,0,1,-1,0
8265,646,Invesco,12,Gansemarkt 45,V1,BaseAssetVersion,ACTUAL,STANDARD,11927,0,0,-1,0,2,1,2,1,0,0,1,0,2,0,1,-1,-1,0,0,0,0,2,1,0,1,1,0,1,-1,0,-1,,1,0,0,1,0,-1,1,0,1,-1,1,1,0,1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,-1,0,,1,,1,1,1,0,-1,1,2,-2,2,0,0,2,0,-1,-1,1,1,0,1,1,0,1,0,0,0,1,-2,0,2,-2,0,0,1,,0,2,0,0,1,1,2,0,1,1,1
8547,28,SwissLife,12,43 Liège,V0,BaseAssetVersion,ACTUAL,HAUSSMANIEN,1714,0,-1,-1,-1,1,1,0,-1,,0,-2,0,2,0,0,-1,,0,0,0,0,1,-1,-1,-1,0,0,-1,-1,0,-1,-1,1,1,-2,0,1,1,2,-1,0,1,0,1,0,1,,,-1,1,,1,-2,1,0,1,,-1,0,,-2,-2,-1,-1,1,1,-1,1,-1,1,2,-2,0,-1,0,,0,-1,-1,-1,1,0,1,0,0,-1,-1,0,0,-1,,-1,1,2,0,0,-2,1,0,0,-1,-1,0,0,0,-1,1,-1,0
8564,12,SwissLife,12,Montrouge,V0,BaseAssetVersion,ACTUAL,STANDARD,10313,0,0,0,-1,1,-1,2,,0,1,-2,0,0,,0,1,-1,0,1,0,1,1,1,0,,0,0,-1,-1,0,0,,-1,1,-1,1,0,-1,0,0,,1,0,0,,1,-1,-2,,1,,1,-1,,0,,-2,0,1,-2,1,,1,-1,-1,1,,1,0,-1,2,-2,0,-1,1,-1,0,1,-1,1,0,-1,0,1,0,-1,-1,0,0,,,0,1,1,0,-1,0,1,0,0,0,0,1,-1,0,0,1,,0
